episode,rho,bursty,return,mean_jct,makespan,loss,policy_loss,value_loss,entropy,eval_mean_jct
37,0.5,1,-59.3800414835565,37112.525927222814,1080410.1126193511,5.450154781341553,0.004398125223815441,21.783889770507812,0.010798836126923561,
38,0.5,0,-38.504532535754954,48130.6656696937,278391.21237971453,5.450154781341553,0.004398125223815441,21.783889770507812,0.010798836126923561,
39,0.75,0,-72.47172292460286,45294.82682787679,623351.2682454614,5.450154781341553,0.004398125223815441,21.783889770507812,0.010798836126923561,
40,0.9,0,-68.39938919540805,42749.61824713003,485536.5196158714,4.047270774841309,0.0006081036990508437,16.186954498291016,0.0037894954439252615,
41,0.75,0,-38.6889935289519,38688.9935289519,398802.23291311075,4.047270774841309,0.0006081036990508437,16.186954498291016,0.0037894954439252615,
42,1.1,0,-55.58735024830548,46322.7918735879,380685.9835353209,4.047270774841309,0.0006081036990508437,16.186954498291016,0.0037894954439252615,
43,1.5,0,-53.369587212137155,53369.58721213715,217089.2589982751,4.047270774841309,0.0006081036990508437,16.186954498291016,0.0037894954439252615,
44,0.5,1,-71.13756988123752,44460.98117577345,1248097.377269164,4.047270774841309,0.0006081036990508437,16.186954498291016,0.0037894954439252615,
45,1.5,1,-35.60322221707176,44504.02777133971,286353.74536886055,4.047270774841309,0.0006081036990508437,16.186954498291016,0.0037894954439252615,
46,0.75,1,-34.95827423509205,43697.84279386506,607683.0948781853,4.047270774841309,0.0006081036990508437,16.186954498291016,0.0037894954439252615,
47,0.5,0,-47.394343806140576,39495.286505117154,572307.2190095454,4.047270774841309,0.0006081036990508437,16.186954498291016,0.0037894954439252615,
48,0.75,0,-61.37015219850139,38356.345124063366,541828.4711862009,4.047270774841309,0.0006081036990508437,16.186954498291016,0.0037894954439252615,
49,0.75,0,-80.79616030675017,57711.54307625012,508702.0477542973,4.047270774841309,0.0006081036990508437,16.186954498291016,0.0037894954439252615,
50,0.5,1,-53.15333835924892,37966.67025660637,1135959.3574467245,4.102692127227783,0.0008222912438213825,16.408123016357422,0.008044658228754997,48995.19841992325
51,1.1,0,-40.8244938123624,51030.617265452995,258179.9539379901,4.102692127227783,0.0008222912438213825,16.408123016357422,0.008044658228754997,
52,0.5,0,-54.80086518846278,45667.38765705232,548981.2939879743,4.102692127227783,0.0008222912438213825,16.408123016357422,0.008044658228754997,
53,0.75,1,-62.680524821216096,39175.328013260056,1616485.2713203023,4.102692127227783,0.0008222912438213825,16.408123016357422,0.008044658228754997,
54,0.75,0,-52.00467262135304,43337.22718446086,485855.34413893963,4.102692127227783,0.0008222912438213825,16.408123016357422,0.008044658228754997,
55,0.75,0,-38.48528477231473,48106.605965393406,243770.96543591568,4.102692127227783,0.0008222912438213825,16.408123016357422,0.008044658228754997,
56,1.5,1,-81.92182375590167,51201.13984743855,406762.9288172257,4.102692127227783,0.0008222912438213825,16.408123016357422,0.008044658228754997,
57,0.5,0,-43.67164833219721,43671.64833219721,517147.66713627835,4.102692127227783,0.0008222912438213825,16.408123016357422,0.008044658228754997,
58,1.1,0,-65.8972106293206,65897.2106293206,275217.60150075983,4.102692127227783,0.0008222912438213825,16.408123016357422,0.008044658228754997,
59,0.5,1,-38.27971837775285,47849.64797219106,951202.901294904,4.102692127227783,0.0008222912438213825,16.408123016357422,0.008044658228754997,
60,0.9,0,-58.56206027828621,41830.04305591872,402495.4793529436,4.261666297912598,0.001303372671827674,17.045867919921875,0.05519930645823479,
61,1.1,0,-80.77575796318321,50484.848726989505,444135.9602771563,4.261666297912598,0.001303372671827674,17.045867919921875,0.05519930645823479,
62,0.75,1,-44.521904720241665,44521.90472024166,425901.3436820135,4.261666297912598,0.001303372671827674,17.045867919921875,0.05519930645823479,
63,1.5,0,-39.795578007458566,49744.47250932321,178704.9463140366,4.261666297912598,0.001303372671827674,17.045867919921875,0.05519930645823479,
64,0.5,1,-64.63418699607656,46167.27642576897,1305185.1504004407,4.261666297912598,0.001303372671827674,17.045867919921875,0.05519930645823479,
65,0.5,0,-32.94731827012809,41184.147837660115,470018.69234746014,4.261666297912598,0.001303372671827674,17.045867919921875,0.05519930645823479,
66,0.5,0,-42.69816017692657,42698.16017692657,587116.0332719351,4.261666297912598,0.001303372671827674,17.045867919921875,0.05519930645823479,
67,0.5,0,-77.42023513680861,48387.64696050538,570551.9823494214,4.261666297912598,0.001303372671827674,17.045867919921875,0.05519930645823479,
68,1.5,0,-64.4027078486088,40251.6924053805,271752.3213800844,4.261666297912598,0.001303372671827674,17.045867919921875,0.05519930645823479,
69,1.1,0,-83.37238382932921,52107.739893330756,423819.8226223284,4.261666297912598,0.001303372671827674,17.045867919921875,0.05519930645823479,
70,0.9,1,-61.289166118485284,51074.305098737736,574393.1747159648,3.319066286087036,0.0033853664062917233,13.2764253616333,0.17126600444316864,
71,0.9,1,-54.84354027662214,45702.95023051846,476340.9283047276,3.319066286087036,0.0033853664062917233,13.2764253616333,0.17126600444316864,
72,0.9,0,-31.558948676762896,39448.685845953616,240675.99750345963,3.319066286087036,0.0033853664062917233,13.2764253616333,0.17126600444316864,
73,1.1,0,-85.19810729329728,53248.8170583108,395492.7734850545,3.319066286087036,0.0033853664062917233,13.2764253616333,0.17126600444316864,
74,0.5,0,-67.48009058621537,42175.05661638461,691574.6538413753,3.319066286087036,0.0033853664062917233,13.2764253616333,0.17126600444316864,
75,0.75,0,-41.93852681535462,52423.158519193275,256002.16624417107,3.319066286087036,0.0033853664062917233,13.2764253616333,0.17126600444316864,49391.65985832655
76,0.9,1,-67.96992219718095,48549.94442655782,973037.9160841566,3.319066286087036,0.0033853664062917233,13.2764253616333,0.17126600444316864,
77,1.5,0,-68.99377627018437,43121.11016886523,302110.91129245586,3.319066286087036,0.0033853664062917233,13.2764253616333,0.17126600444316864,
78,1.5,1,-40.6472099336491,50809.012417061385,284372.32534479146,3.319066286087036,0.0033853664062917233,13.2764253616333,0.17126600444316864,
79,0.9,1,-32.592600000000004,40740.75,731395.6378886409,3.319066286087036,0.0033853664062917233,13.2764253616333,0.17126600444316864,
80,0.9,1,-42.17678249403708,42176.78249403708,885015.3761456781,2.770308494567871,0.0003529406094457954,11.095404624938965,0.1947701871395111,
81,0.75,0,-44.4894236148029,37074.51967900242,445200.84124324936,2.770308494567871,0.0003529406094457954,11.095404624938965,0.1947701871395111,
82,0.9,0,-28.6054686299667,35756.83578745838,251446.26123727267,2.770308494567871,0.0003529406094457954,11.095404624938965,0.1947701871395111,
83,1.1,0,-36.83278093009517,46040.97616261896,188305.5585588726,2.770308494567871,0.0003529406094457954,11.095404624938965,0.1947701871395111,
84,0.9,0,-64.20013760521586,53500.11467101321,397176.3813448776,2.770308494567871,0.0003529406094457954,11.095404624938965,0.1947701871395111,
85,1.1,0,-73.57257303620385,52551.83788300274,356670.6875801322,2.770308494567871,0.0003529406094457954,11.095404624938965,0.1947701871395111,
86,0.5,1,-48.08893014738116,48088.930147381165,645005.1994850042,2.770308494567871,0.0003529406094457954,11.095404624938965,0.1947701871395111,
87,0.9,0,-46.31683543844196,43427.96309722976,427373.8809669607,2.770308494567871,0.0003529406094457954,11.095404624938965,0.1947701871395111,
88,0.75,1,-57.420819905045356,47850.683254204465,1152076.6647384497,2.770308494567871,0.0003529406094457954,11.095404624938965,0.1947701871395111,
89,0.9,1,-33.66802,33668.02,876337.0053596409,2.770308494567871,0.0003529406094457954,11.095404624938965,0.1947701871395111,
90,0.9,0,-63.34606985915907,45247.1927565422,394587.75450284267,2.389188051223755,0.00039329129504039884,9.572436332702637,0.2157263159751892,
91,0.75,0,-50.942708782617046,50942.70878261705,337137.8641991253,2.389188051223755,0.00039329129504039884,9.572436332702637,0.2157263159751892,
92,0.5,1,-56.01202775227342,46676.689793561185,835681.7384777053,2.389188051223755,0.00039329129504039884,9.572436332702637,0.2157263159751892,
93,0.75,1,-27.14184790054366,33927.30987567957,231285.74074705306,2.389188051223755,0.00039329129504039884,9.572436332702637,0.2157263159751892,
94,0.5,0,-38.27133775879942,38271.33775879942,536790.5850096592,2.389188051223755,0.00039329129504039884,9.572436332702637,0.2157263159751892,
95,1.1,1,-45.78570872676501,45785.70872676501,605598.8505150833,2.389188051223755,0.00039329129504039884,9.572436332702637,0.2157263159751892,
96,0.5,0,-54.64315842144668,39030.82744389048,669989.6325593028,2.389188051223755,0.00039329129504039884,9.572436332702637,0.2157263159751892,
97,0.9,0,-52.30223672378229,43585.19726981858,376965.38889699185,2.389188051223755,0.00039329129504039884,9.572436332702637,0.2157263159751892,
98,1.5,1,-79.61295175107718,49758.094844423234,420035.77741042635,2.389188051223755,0.00039329129504039884,9.572436332702637,0.2157263159751892,
99,0.5,1,-47.76162775900533,39801.35646583777,1901430.285141339,2.389188051223755,0.00039329129504039884,9.572436332702637,0.2157263159751892,
100,1.5,0,-75.92034646996252,63266.955391635434,252760.95294788378,2.787153482437134,-0.001460871659219265,11.170747756958008,0.20363833010196686,48659.44286209135
101,0.5,0,-52.48673343269426,43738.944527245214,487479.65324964665,2.787153482437134,-0.001460871659219265,11.170747756958008,0.20363833010196686,
102,1.1,0,-80.15154719977417,50094.71699985885,426351.1274889613,2.787153482437134,-0.001460871659219265,11.170747756958008,0.20363833010196686,
103,1.1,0,-62.87496075616498,62874.96075616498,260541.6545220156,2.787153482437134,-0.001460871659219265,11.170747756958008,0.20363833010196686,
104,0.5,0,-42.8154481309585,53519.31016369812,490101.49285169924,2.787153482437134,-0.001460871659219265,11.170747756958008,0.20363833010196686,
105,0.9,0,-58.65016834658789,48875.14028882324,368794.1750502563,2.787153482437134,-0.001460871659219265,11.170747756958008,0.20363833010196686,
106,0.5,0,-38.73997819916877,32283.315165973974,526801.0511523474,2.787153482437134,-0.001460871659219265,11.170747756958008,0.20363833010196686,
107,1.1,1,-47.996447828779026,39997.03985731585,510344.4112193644,2.787153482437134,-0.001460871659219265,11.170747756958008,0.20363833010196686,
108,0.75,0,-64.84569699716509,46318.35499797507,406469.92906459904,2.787153482437134,-0.001460871659219265,11.170747756958008,0.20363833010196686,
109,1.5,0,-84.54748456529057,60391.060403778974,253829.5574070731,2.787153482437134,-0.001460871659219265,11.170747756958008,0.20363833010196686,
110,0.9,1,-60.24490656380981,43032.07611700701,615693.6385810594,2.905871868133545,-0.000689633481670171,11.648051261901855,0.27256038784980774,
111,1.1,0,-42.14868414881757,42148.68414881758,326018.40827974293,2.905871868133545,-0.000689633481670171,11.648051261901855,0.27256038784980774,
112,0.75,0,-57.624638143311465,48020.53178609289,348714.8688435478,2.905871868133545,-0.000689633481670171,11.648051261901855,0.27256038784980774,
113,0.5,0,-35.94038463615585,35940.38463615585,417482.7027365725,2.905871868133545,-0.000689633481670171,11.648051261901855,0.27256038784980774,
114,0.75,0,-41.16778728300599,41167.78728300599,294535.8769584702,2.905871868133545,-0.000689633481670171,11.648051261901855,0.27256038784980774,
115,0.5,1,-57.4172492979211,41012.320927086505,2338578.332967217,2.905871868133545,-0.000689633481670171,11.648051261901855,0.27256038784980774,
116,1.1,0,-73.6627550562679,46039.22191016744,313984.8461424658,2.905871868133545,-0.000689633481670171,11.648051261901855,0.27256038784980774,
117,1.1,0,-31.517454051263854,31517.454051263852,275260.67427661456,2.905871868133545,-0.000689633481670171,11.648051261901855,0.27256038784980774,
118,0.5,0,-29.147931991046416,36434.91498880803,443586.6077573999,2.905871868133545,-0.000689633481670171,11.648051261901855,0.27256038784980774,
119,0.75,1,-74.53086019563818,46581.78762227386,1465366.263345229,2.905871868133545,-0.000689633481670171,11.648051261901855,0.27256038784980774,
120,0.5,0,-40.08536069128162,50106.70086410202,400292.6037638152,2.4850664138793945,-0.0015136864967644215,9.965330123901367,0.23761919140815735,
121,0.75,0,-80.4443596164047,50277.72476025294,478472.88955970877,2.4850664138793945,-0.0015136864967644215,9.965330123901367,0.23761919140815735,
122,1.1,0,-73.25168393909574,45782.302461934836,332417.6686323249,2.4850664138793945,-0.0015136864967644215,9.965330123901367,0.23761919140815735,
123,1.5,0,-71.2479953155996,71247.9953155996,235715.4055842387,2.4850664138793945,-0.0015136864967644215,9.965330123901367,0.23761919140815735,
124,1.1,1,-50.02170177617865,50021.70177617865,665362.8823551289,2.4850664138793945,-0.0015136864967644215,9.965330123901367,0.23761919140815735,
125,1.5,0,-51.61847576740773,51618.475767407734,246403.87168102435,2.4850664138793945,-0.0015136864967644215,9.965330123901367,0.23761919140815735,48564.87826854409
126,1.1,1,-50.008595918461104,41673.82993205092,402442.58763710555,2.4850664138793945,-0.0015136864967644215,9.965330123901367,0.23761919140815735,
127,0.9,1,-71.39720738534203,44623.25461583877,1053033.6591126916,2.4850664138793945,-0.0015136864967644215,9.965330123901367,0.23761919140815735,
128,0.75,1,-55.11307409181808,39366.48149415577,1444566.6298285194,2.4850664138793945,-0.0015136864967644215,9.965330123901367,0.23761919140815735,
129,0.75,1,-64.59968005897554,46142.628613553956,1131465.1508128627,2.4850664138793945,-0.0015136864967644215,9.965330123901367,0.23761919140815735,
130,1.5,0,-37.151545601232414,46439.43200154052,198545.39454890374,3.3416972160339355,0.00091302435612306,13.38597583770752,0.2854972183704376,
131,1.1,1,-70.64251439896283,44151.57149935177,1125490.353840854,3.3416972160339355,0.00091302435612306,13.38597583770752,0.2854972183704376,
132,1.5,1,-37.286569585619326,46608.21198202416,308529.39807419945,3.3416972160339355,0.00091302435612306,13.38597583770752,0.2854972183704376,
133,0.9,0,-60.978667088819265,43556.19077772805,406501.97674978845,3.3416972160339355,0.00091302435612306,13.38597583770752,0.2854972183704376,
134,1.1,1,-63.691252345423145,45493.75167530225,1007169.3784168914,3.3416972160339355,0.00091302435612306,13.38597583770752,0.2854972183704376,
135,0.5,1,-48.56438382359287,34688.84558828062,2142036.9838082,3.3416972160339355,0.00091302435612306,13.38597583770752,0.2854972183704376,
136,1.1,0,-66.27982839282109,41424.892745513185,448302.3379774719,3.3416972160339355,0.00091302435612306,13.38597583770752,0.2854972183704376,
137,1.1,0,-23.141701450344453,28927.12681293056,236482.57480613719,3.3416972160339355,0.00091302435612306,13.38597583770752,0.2854972183704376,
138,1.1,1,-64.19506437000265,45853.61740714475,891133.2747977976,3.3416972160339355,0.00091302435612306,13.38597583770752,0.2854972183704376,
139,0.5,1,-45.40911466213798,37840.92888511498,1106425.7839592018,3.3416972160339355,0.00091302435612306,13.38597583770752,0.2854972183704376,
140,1.1,1,-72.4632136455327,51759.43831823764,540327.3830625201,3.143669605255127,0.0008490712498314679,12.588882446289062,0.22000662982463837,
141,1.1,1,-34.801953302480364,43502.44162810045,439695.81860005256,3.143669605255127,0.0008490712498314679,12.588882446289062,0.22000662982463837,
142,0.5,0,-30.830785330022476,38538.481662528095,343841.2404053122,3.143669605255127,0.0008490712498314679,12.588882446289062,0.22000662982463837,
143,0.75,0,-37.56401265586541,46955.015819831766,249150.9102709898,3.143669605255127,0.0008490712498314679,12.588882446289062,0.22000662982463837,
144,0.75,1,-28.5765500594433,35720.68757430413,499036.8368396403,3.143669605255127,0.0008490712498314679,12.588882446289062,0.22000662982463837,
145,0.75,1,-39.512129288532854,49390.161610666066,1074509.1986176255,3.143669605255127,0.0008490712498314679,12.588882446289062,0.22000662982463837,
146,1.1,0,-64.6201920661745,53850.16005514541,365216.87027111975,3.143669605255127,0.0008490712498314679,12.588882446289062,0.22000662982463837,
147,1.5,0,-36.3857266815358,45482.15835191975,241087.71800408504,3.143669605255127,0.0008490712498314679,12.588882446289062,0.22000662982463837,
148,0.9,1,-37.7819057094973,47227.38213687162,514392.0653733741,3.143669605255127,0.0008490712498314679,12.588882446289062,0.22000662982463837,
149,1.5,0,-72.52925953289086,51806.6139520649,272525.1879297617,3.143669605255127,0.0008490712498314679,12.588882446289062,0.22000662982463837,
150,0.75,1,-42.64739188525976,42647.391885259756,697457.2310255099,3.8130593299865723,0.0027286482509225607,15.255413055419922,0.1761326938867569,48980.759950058506
151,0.9,0,-79.23053070131957,49519.08168832473,511060.4156012615,3.8130593299865723,0.0027286482509225607,15.255413055419922,0.1761326938867569,
152,1.5,0,-59.8435980690029,49869.66505750242,240952.9179377605,3.8130593299865723,0.0027286482509225607,15.255413055419922,0.1761326938867569,
153,0.9,1,-55.73576824001263,46446.47353334386,818681.7503733537,3.8130593299865723,0.0027286482509225607,15.255413055419922,0.1761326938867569,
154,1.1,0,-36.52830791681806,45660.38489602257,229501.53219526858,3.8130593299865723,0.0027286482509225607,15.255413055419922,0.1761326938867569,
155,0.9,0,-73.46277004166083,52473.40717261488,362773.3509908705,3.8130593299865723,0.0027286482509225607,15.255413055419922,0.1761326938867569,
156,1.1,1,-65.11900727181708,40699.379544885676,796509.7982230665,3.8130593299865723,0.0027286482509225607,15.255413055419922,0.1761326938867569,
157,1.5,0,-81.68748704936525,51054.67940585328,277221.67067375773,3.8130593299865723,0.0027286482509225607,15.255413055419922,0.1761326938867569,
158,1.1,0,-88.45764785792308,55286.02991120193,395103.1051084679,3.8130593299865723,0.0027286482509225607,15.255413055419922,0.1761326938867569,
159,0.9,0,-27.382798681338336,34228.49835167292,259334.87647011163,3.8130593299865723,0.0027286482509225607,15.255413055419922,0.1761326938867569,
160,1.1,1,-61.201087012297094,43715.06215164078,1092129.2776825516,3.2336995601654053,0.00505131296813488,12.923835754394531,0.11553773283958435,
161,0.9,1,-49.86055291790842,41550.460764923686,931103.9538259881,3.2336995601654053,0.00505131296813488,12.923835754394531,0.11553773283958435,
162,1.1,1,-50.82474599853111,42353.954998775924,957573.3578562309,3.2336995601654053,0.00505131296813488,12.923835754394531,0.11553773283958435,
163,0.9,0,-73.10095156043548,60917.459633696235,352931.15007489786,3.2336995601654053,0.00505131296813488,12.923835754394531,0.11553773283958435,
164,1.5,0,-30.288362945194308,37860.45368149288,214787.47531131585,3.2336995601654053,0.00505131296813488,12.923835754394531,0.11553773283958435,
165,1.1,0,-49.49724521656185,49497.24521656185,254867.6364671082,3.2336995601654053,0.00505131296813488,12.923835754394531,0.11553773283958435,
166,1.1,0,-34.115183698008366,42643.97962251046,212040.03106163308,3.2336995601654053,0.00505131296813488,12.923835754394531,0.11553773283958435,
167,0.9,1,-40.662440000000004,40662.44,792812.7555786481,3.2336995601654053,0.00505131296813488,12.923835754394531,0.11553773283958435,
168,1.5,1,-64.98523682213387,40615.77301383367,936611.0593414389,3.2336995601654053,0.00505131296813488,12.923835754394531,0.11553773283958435,
169,1.1,0,-75.86377492763313,47414.85932977071,380123.0746985096,3.2336995601654053,0.00505131296813488,12.923835754394531,0.11553773283958435,
170,0.9,0,-49.50126024895322,41251.05020746102,400178.9475722338,3.967571973800659,0.004038718529045582,15.86236572265625,0.10291501134634018,
171,0.9,1,-60.53725489234079,60537.25489234079,371734.79892732267,3.967571973800659,0.004038718529045582,15.86236572265625,0.10291501134634018,
172,0.5,0,-50.32742771426388,50327.427714263875,398137.3621234376,3.967571973800659,0.004038718529045582,15.86236572265625,0.10291501134634018,
173,0.75,0,-54.25259722932872,45210.497691107266,403474.564555908,3.967571973800659,0.004038718529045582,15.86236572265625,0.10291501134634018,
174,0.5,0,-45.27677454123706,37730.64545103088,570572.1761693566,3.967571973800659,0.004038718529045582,15.86236572265625,0.10291501134634018,
175,0.9,1,-41.6731433731257,52091.42921640712,593812.0515596766,3.967571973800659,0.004038718529045582,15.86236572265625,0.10291501134634018,48146.60131149385
176,0.9,1,-27.448243665960703,34310.30458245088,627674.4245493563,3.967571973800659,0.004038718529045582,15.86236572265625,0.10291501134634018,
177,0.75,0,-70.45402841568577,50324.30601120412,500036.2805584784,3.967571973800659,0.004038718529045582,15.86236572265625,0.10291501134634018,
178,0.5,0,-51.24809334771176,36605.78096265125,621586.8755909789,3.967571973800659,0.004038718529045582,15.86236572265625,0.10291501134634018,
179,1.1,1,-31.391126299212374,39238.907874015465,590206.4737890018,3.967571973800659,0.004038718529045582,15.86236572265625,0.10291501134634018,
180,1.1,1,-34.596128705683135,43245.16088210391,413052.4685167023,4.183871746063232,-0.00024089861835818738,16.744361877441406,0.09890678524971008,
181,1.1,1,-30.159260000000003,37699.075000000004,701045.2743313327,4.183871746063232,-0.00024089861835818738,16.744361877441406,0.09890678524971008,
182,0.75,0,-69.46502608673737,57887.52173894781,344370.47115341405,4.183871746063232,-0.00024089861835818738,16.744361877441406,0.09890678524971008,
183,0.75,1,-52.58153166355948,37558.23690254249,786828.0731388503,4.183871746063232,-0.00024089861835818738,16.744361877441406,0.09890678524971008,
184,1.5,1,-55.07471263629143,39339.08045449388,809013.0109265894,4.183871746063232,-0.00024089861835818738,16.744361877441406,0.09890678524971008,
185,1.5,0,-69.64888157357667,58040.73464464723,240344.38418165842,4.183871746063232,-0.00024089861835818738,16.744361877441406,0.09890678524971008,
186,1.5,0,-41.69699803528075,52121.24754410093,183374.46863801792,4.183871746063232,-0.00024089861835818738,16.744361877441406,0.09890678524971008,
187,0.75,1,-34.775296416626894,43469.120520783625,1017270.2393675244,4.183871746063232,-0.00024089861835818738,16.744361877441406,0.09890678524971008,
188,0.75,1,-30.861049257136333,38576.31157142042,502756.7819276908,4.183871746063232,-0.00024089861835818738,16.744361877441406,0.09890678524971008,
189,0.5,0,-65.11875209330428,40699.22005831518,635366.1407164517,4.183871746063232,-0.00024089861835818738,16.744361877441406,0.09890678524971008,
190,0.9,1,-45.613775707409005,38011.47975617417,846086.579415497,3.7425503730773926,0.003251969115808606,14.962356567382812,0.06454052031040192,
191,1.1,1,-41.92686,41926.86,866528.6925363526,3.7425503730773926,0.003251969115808606,14.962356567382812,0.06454052031040192,
192,1.5,0,-51.873075827090275,51873.07582709027,234491.93639246916,3.7425503730773926,0.003251969115808606,14.962356567382812,0.06454052031040192,
193,0.5,0,-34.09792812363474,34097.928123634745,422478.1861237533,3.7425503730773926,0.003251969115808606,14.962356567382812,0.06454052031040192,
194,0.75,1,-38.31961064549179,38319.61064549179,1428592.4405937612,3.7425503730773926,0.003251969115808606,14.962356567382812,0.06454052031040192,
195,1.5,0,-90.64389479407578,56652.43424629736,339757.37957671145,3.7425503730773926,0.003251969115808606,14.962356567382812,0.06454052031040192,
196,1.1,1,-56.025740117952765,46688.11676496064,649092.6335898946,3.7425503730773926,0.003251969115808606,14.962356567382812,0.06454052031040192,
197,0.9,0,-59.07147668117665,42193.91191512618,370672.2477976827,3.7425503730773926,0.003251969115808606,14.962356567382812,0.06454052031040192,
198,0.5,0,-66.41545055652031,47439.607540371646,734832.4759872198,3.7425503730773926,0.003251969115808606,14.962356567382812,0.06454052031040192,
199,1.5,1,-34.08408102267864,42605.101278348295,302514.34010311804,3.7425503730773926,0.003251969115808606,14.962356567382812,0.06454052031040192,
200,1.5,0,-45.230102372223655,56537.627965279564,203445.89149736724,3.963327169418335,0.0009020122815854847,15.855795860290527,0.07618516683578491,48043.99961459115
201,1.5,1,-44.014462819821105,44014.4628198211,262110.7430869265,3.963327169418335,0.0009020122815854847,15.855795860290527,0.07618516683578491,
202,1.5,0,-69.80638649245645,58171.98874371371,256181.82368994324,3.963327169418335,0.0009020122815854847,15.855795860290527,0.07618516683578491,
