episode,rho,bursty,return,mean_jct,makespan,loss,policy_loss,value_loss,entropy,eval_mean_jct
1,0.75,1,-67.65140813130097,48322.43437950069,1101109.4774070121,0.0,0.0,0.0,0.0,
2,0.75,1,-38.064022321590585,47580.02790198823,642553.9048236705,0.0,0.0,0.0,0.0,
3,1.5,0,-46.90606006789241,58632.575084865515,220487.06930600049,0.0,0.0,0.0,0.0,
4,1.5,0,-56.9062340445152,47421.86170376267,239397.20374144195,0.0,0.0,0.0,0.0,
5,0.5,1,-32.780864250459885,40976.08031307485,1215408.4422828895,0.0,0.0,0.0,0.0,
6,0.9,1,-51.4125209180263,42843.76743168859,714689.6545810607,0.0,0.0,0.0,0.0,
7,0.9,1,-70.35238273579702,43970.23920987314,1230465.56574032,0.0,0.0,0.0,0.0,
8,1.1,0,-42.58933741010993,42589.337410109925,341114.74708042946,0.0,0.0,0.0,0.0,
9,1.1,1,-67.8400297828786,42400.01861429913,620738.3977828745,0.0,0.0,0.0,0.0,
10,0.5,0,-74.38173834027013,46488.586462668834,757956.5514105659,6.425044059753418,-0.0005510884802788496,25.702739715576172,0.0044776382856070995,
11,1.5,1,-61.20488351256782,43717.773937548445,777421.5601105158,6.425044059753418,-0.0005510884802788496,25.702739715576172,0.0044776382856070995,
12,1.1,0,-46.0886459970815,46088.645997081505,286207.5816037782,6.425044059753418,-0.0005510884802788496,25.702739715576172,0.0044776382856070995,
13,0.9,0,-31.536900631770823,39421.12578971353,344749.0095095459,6.425044059753418,-0.0005510884802788496,25.702739715576172,0.0044776382856070995,
14,0.5,0,-46.744692450230005,38953.91037519168,550941.9069204378,6.425044059753418,-0.0005510884802788496,25.702739715576172,0.0044776382856070995,
15,0.9,1,-47.216935744969135,47216.93574496914,765172.7427992084,6.425044059753418,-0.0005510884802788496,25.702739715576172,0.0044776382856070995,
16,1.1,0,-82.20248114682639,58716.057962018844,362254.72206616297,6.425044059753418,-0.0005510884802788496,25.702739715576172,0.0044776382856070995,
17,0.75,1,-73.07499189102315,45671.86993188946,1006920.9852517787,6.425044059753418,-0.0005510884802788496,25.702739715576172,0.0044776382856070995,
18,1.5,1,-52.47562843274194,43729.69036061828,380094.01466925605,6.425044059753418,-0.0005510884802788496,25.702739715576172,0.0044776382856070995,
19,0.5,0,-57.971156400392196,48309.29700032683,637389.382259967,6.425044059753418,-0.0005510884802788496,25.702739715576172,0.0044776382856070995,
20,0.5,1,-39.692995532282154,39692.995532282155,945267.0047344243,6.022454261779785,0.0020706893410533667,24.082035064697266,0.006260375026613474,
21,1.1,1,-50.87864613926006,42398.87178271672,671285.466975403,6.022454261779785,0.0020706893410533667,24.082035064697266,0.006260375026613474,
22,0.9,0,-51.37960984012072,42816.34153343393,327373.2614433149,6.022454261779785,0.0020706893410533667,24.082035064697266,0.006260375026613474,
23,0.9,1,-38.136716417403996,38136.71641740399,549273.7618439721,6.022454261779785,0.0020706893410533667,24.082035064697266,0.006260375026613474,
24,1.5,0,-38.591997198587386,48239.99649823423,184566.47219573814,6.022454261779785,0.0020706893410533667,24.082035064697266,0.006260375026613474,
25,1.5,1,-61.32838740820406,43805.99100586004,702413.952678983,6.022454261779785,0.0020706893410533667,24.082035064697266,0.006260375026613474,48759.15173220685
26,0.75,1,-70.43723432263965,44023.27145164979,973167.0553469574,6.022454261779785,0.0020706893410533667,24.082035064697266,0.006260375026613474,
27,0.9,0,-53.955261519019814,44962.717932516505,350504.95297518827,6.022454261779785,0.0020706893410533667,24.082035064697266,0.006260375026613474,
28,1.1,1,-52.666216933075674,43888.514110896394,782605.782328405,6.022454261779785,0.0020706893410533667,24.082035064697266,0.006260375026613474,
29,1.5,1,-41.468138709777996,41468.138709777995,184545.79098357345,6.022454261779785,0.0020706893410533667,24.082035064697266,0.006260375026613474,
30,0.75,1,-34.35143367701598,42939.29209626998,668949.6360708539,5.082942485809326,9.831108764046803e-05,20.331846237182617,0.0058637866750359535,
31,0.75,0,-44.124651914145616,44124.65191414562,355865.25420076615,5.082942485809326,9.831108764046803e-05,20.331846237182617,0.0058637866750359535,
32,1.5,0,-47.35505166337926,47355.05166337926,239319.95855670684,5.082942485809326,9.831108764046803e-05,20.331846237182617,0.0058637866750359535,
33,0.5,1,-74.43099241878329,46519.370261739554,2040241.4360568426,5.082942485809326,9.831108764046803e-05,20.331846237182617,0.0058637866750359535,
34,1.1,0,-49.31244399071302,49312.44399071302,284737.5671184963,5.082942485809326,9.831108764046803e-05,20.331846237182617,0.0058637866750359535,
35,0.75,1,-48.6457874939849,34746.991067132076,1573230.234384356,5.082942485809326,9.831108764046803e-05,20.331846237182617,0.0058637866750359535,
36,0.5,1,-59.109671639941354,42221.194028529535,1838592.3031359357,5.082942485809326,9.831108764046803e-05,20.331846237182617,0.0058637866750359535,
37,1.1,0,-62.20284624981309,44430.60446415221,327210.2507301099,5.082942485809326,9.831108764046803e-05,20.331846237182617,0.0058637866750359535,
38,0.5,1,-47.940259377795144,39950.21614816262,1671236.1580988884,5.082942485809326,9.831108764046803e-05,20.331846237182617,0.0058637866750359535,
39,1.5,1,-48.42768876515404,48427.688765154046,361684.2489593597,5.082942485809326,9.831108764046803e-05,20.331846237182617,0.0058637866750359535,
40,0.9,1,-42.754879532364036,53443.59941545505,517109.1992034408,4.538938522338867,0.0021608900278806686,18.14743423461914,0.004056185949593782,
41,1.5,1,-65.5552796841505,40972.04980259407,751427.9616469955,4.538938522338867,0.0021608900278806686,18.14743423461914,0.004056185949593782,
42,0.5,0,-33.438023030977476,41797.528788721844,399672.6424193685,4.538938522338867,0.0021608900278806686,18.14743423461914,0.004056185949593782,
43,0.75,0,-68.08681924657846,42554.26202911154,425109.7971434071,4.538938522338867,0.0021608900278806686,18.14743423461914,0.004056185949593782,
44,0.9,1,-51.77867312553843,36984.76651824174,1127184.9294593248,4.538938522338867,0.0021608900278806686,18.14743423461914,0.004056185949593782,
45,1.1,0,-56.82777303881865,47356.47753234887,355671.1135194799,4.538938522338867,0.0021608900278806686,18.14743423461914,0.004056185949593782,
46,1.1,0,-38.206942866303244,47758.67858287905,197245.1599912545,4.538938522338867,0.0021608900278806686,18.14743423461914,0.004056185949593782,
47,0.75,1,-53.54324182164859,33464.52613853037,844628.299023087,4.538938522338867,0.0021608900278806686,18.14743423461914,0.004056185949593782,
48,0.9,0,-37.94450688763863,47430.633609548284,233823.1203144172,4.538938522338867,0.0021608900278806686,18.14743423461914,0.004056185949593782,
49,1.1,0,-60.870452483858976,43478.89463132784,374906.7540562552,4.538938522338867,0.0021608900278806686,18.14743423461914,0.004056185949593782,
50,0.75,0,-40.46972550786952,40469.725507869516,365109.36744668696,3.4344449043273926,-0.0003358487447258085,13.739951133728027,0.010346313938498497,48305.196581608594
51,0.5,0,-54.181836155182545,45151.53012931879,646368.1397747257,3.4344449043273926,-0.0003358487447258085,13.739951133728027,0.010346313938498497,
52,1.1,0,-57.58729472350729,41133.78194536235,392127.5429541028,3.4344449043273926,-0.0003358487447258085,13.739951133728027,0.010346313938498497,
53,1.5,1,-49.99876337014199,49998.76337014198,422400.0862274075,3.4344449043273926,-0.0003358487447258085,13.739951133728027,0.010346313938498497,
54,1.5,1,-65.6671524844052,41041.97030275325,544502.2368825426,3.4344449043273926,-0.0003358487447258085,13.739951133728027,0.010346313938498497,
55,1.5,0,-43.653514547948745,54566.89318493593,225765.45894053258,3.4344449043273926,-0.0003358487447258085,13.739951133728027,0.010346313938498497,
56,1.5,1,-56.71794260098186,35448.71412561366,703724.935867847,3.4344449043273926,-0.0003358487447258085,13.739951133728027,0.010346313938498497,
57,1.5,0,-31.15714924234324,38946.43655292905,175581.66531599173,3.4344449043273926,-0.0003358487447258085,13.739951133728027,0.010346313938498497,
58,0.5,0,-67.585387897986,42240.86743624125,685075.6289191155,3.4344449043273926,-0.0003358487447258085,13.739951133728027,0.010346313938498497,
59,0.9,0,-41.552629070155156,51940.78633769394,213885.13584912175,3.4344449043273926,-0.0003358487447258085,13.739951133728027,0.010346313938498497,
60,1.5,0,-54.16122776929495,54161.22776929495,209936.46028002375,3.530867338180542,0.0008235533023253083,14.122498512268066,0.029040368273854256,
61,1.1,1,-59.09146264944498,42208.18760674641,868691.8038152567,3.530867338180542,0.0008235533023253083,14.122498512268066,0.029040368273854256,
62,0.5,1,-72.04530121627315,45028.31326017071,2388595.462429369,3.530867338180542,0.0008235533023253083,14.122498512268066,0.029040368273854256,
63,1.5,0,-63.581821124324854,45415.5865173749,293384.77329341916,3.530867338180542,0.0008235533023253083,14.122498512268066,0.029040368273854256,
64,0.5,0,-41.570626087895114,41570.626087895114,357670.2001440203,3.530867338180542,0.0008235533023253083,14.122498512268066,0.029040368273854256,
65,1.1,0,-81.56274387187173,50976.71491991983,425874.4588582318,3.530867338180542,0.0008235533023253083,14.122498512268066,0.029040368273854256,
66,0.9,0,-53.8697690453782,53869.769045378205,272330.27735044877,3.530867338180542,0.0008235533023253083,14.122498512268066,0.029040368273854256,
67,0.9,0,-55.81907428660463,46515.89523883719,326299.9301537837,3.530867338180542,0.0008235533023253083,14.122498512268066,0.029040368273854256,
